column 1,address_1,case_number,city,clearance_type,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
89,2400 Block S PARK DR,16-P00330,PERRY,,04/05/2016 10:09:22 AM,Monday,13,04/04/2016 01:07:19 PM,Vandalism,755787474,Vandalism,41.4658756,"{'type': 'Point', 'coordinates': [-112.0359901, 41.4658756]}",-112.0359901,Property Crime,UT,06/03/2016 12:30:53 PM,84302
90,2700 Block S 1000 W,16-P00239,PERRY,,03/13/2016 10:05:57 AM,Saturday,8,03/12/2016 08:14:07 AM,Vandalism,752515296,Vandalism,41.4588901,"{'type': 'Point', 'coordinates': [-112.0385672, 41.4588901]}",-112.0385672,Property Crime,UT,05/11/2016 12:30:57 PM,84302
91,100 Block W 1400 S,16-P00246,PERRY,,03/14/2016 10:05:55 AM,Sunday,16,03/13/2016 04:20:12 PM,Child Abuse,752628901,Child Abuse,41.484321,"{'type': 'Point', 'coordinates': [-112.0176566, 41.484321]}",-112.0176566,Family Offense,UT,05/12/2016 12:31:01 PM,84302
92,2800 Block S US 89,16-P00259,PERRY,,03/18/2016 10:06:35 AM,Thursday,9,03/17/2016 09:24:14 AM,Burglary,753056179,Burglary,41.4596264,"{'type': 'Point', 'coordinates': [-112.0372978, 41.4596264]}",-112.0372978,Breaking & Entering,UT,05/16/2016 12:31:12 PM,84302
93,300 Block S MAIN ST,16-P00345,WILLARD,,04/10/2016 10:10:10 AM,Saturday,18,04/09/2016 06:31:48 PM,Reckless Drivin,756187916,Reckless Drivin,41.4034034,"{'type': 'Point', 'coordinates': [-112.0362236, 41.4034034]}",-112.0362236,Traffic,UT,06/08/2016 12:31:03 PM,84340
94,2200 Block S US 89,16-P00353,PERRY,,04/12/2016 10:10:29 AM,Monday,20,04/11/2016 08:06:40 PM,Disorderly,756382786,Disorderly,41.4692119,"{'type': 'Point', 'coordinates': [-112.0299862, 41.4692119]}",-112.0299862,Disorder,UT,06/10/2016 12:31:02 PM,84302
95,2200 Block S US 89,16-P00367,PERRY,,04/15/2016 10:10:54 AM,Thursday,23,04/14/2016 11:18:01 PM,Missing Person,756648229,Missing Person,41.4692119,"{'type': 'Point', 'coordinates': [-112.0299862, 41.4692119]}",-112.0299862,Missing Person,UT,06/13/2016 12:31:00 PM,84302
96,2400 Block S PEACH ST,16-P00370,PERRY,,04/16/2016 10:11:08 AM,Friday,13,04/15/2016 01:12:52 PM,DUI,756860620,DUI,41.4650115,"{'type': 'Point', 'coordinates': [-112.0266105, 41.4650115]}",-112.0266105,Traffic,UT,06/13/2016 12:31:01 PM,84302
97,7900 Block S US 89,16-P00375,BOX ELDER CO,,04/18/2016 10:11:23 AM,Saturday,19,04/16/2016 07:44:44 PM,DUI,757036171,DUI,41.3655024,"{'type': 'Point', 'coordinates': [-112.0354508, 41.3655024]}",-112.0354508,Traffic,UT,06/15/2016 12:30:57 PM,84340
98,2000 Block S US 89,16-P00377,PERRY,,04/19/2016 10:11:30 AM,Monday,15,04/18/2016 03:38:41 PM,Keep The Peace,757171162,Keep The Peace,41.4728393,"{'type': 'Point', 'coordinates': [-112.026946, 41.4728393]}",-112.026946,Disorder,UT,06/17/2016 12:43:43 PM,84302
99,300 Block W 2235 S,16-P00401,PERRY,,04/25/2016 10:12:21 AM,Sunday,4,04/24/2016 04:25:31 AM,Trespassing,757835996,Trespassing,41.469263,"{'type': 'Point', 'coordinates': [-112.024041, 41.469263]}",-112.024041,Other,UT,06/23/2016 12:31:16 PM,84302
100,300 Block W 2235 S,16-P00403,PERRY,,04/26/2016 10:12:35 AM,Monday,17,04/25/2016 05:59:24 PM,Trespassing,757979519,Trespassing,41.469263,"{'type': 'Point', 'coordinates': [-112.024041, 41.469263]}",-112.024041,Other,UT,06/24/2016 12:31:05 PM,84302
101,2800 Block S US 89,16-P00410,PERRY,,04/28/2016 10:12:56 AM,Wednesday,11,04/27/2016 11:31:56 AM,Disorderly,758136614,Disorderly,41.4591165,"{'type': 'Point', 'coordinates': [-112.0375191, 41.4591165]}",-112.0375191,Disorder,UT,06/26/2016 12:32:05 PM,84302
102,1600 Block W 1100 S,16-P00411,PERRY,,04/28/2016 10:12:56 AM,Wednesday,14,04/27/2016 02:04:39 PM,Fraud,758136615,fraud,41.4854058,"{'type': 'Point', 'coordinates': [-112.0581169, 41.4854058]}",-112.0581169,Theft,UT,06/26/2016 12:32:05 PM,84302
103,1400 Block W 3550 S,16-P00983,PERRY,,08/06/2016 10:28:19 AM,Friday,22,08/05/2016 10:08:19 PM,Keep The Peace,767078145,Keep The Peace,41.4455918,"{'type': 'Point', 'coordinates': [-112.0489204, 41.4455918]}",-112.0489204,Disorder,UT,10/04/2016 12:35:58 PM,84302
104,1200 Block S COMMERCE WAY,16-P01232,PERRY,,08/28/2016 10:31:45 AM,Saturday,16,08/27/2016 04:54:27 PM,Theft,769964845,Theft,41.4839984,"{'type': 'Point', 'coordinates': [-112.0300623, 41.4839984]}",-112.0300623,Theft,UT,10/26/2016 12:32:18 PM,84302
105,900 Block US 91 WB,16-P01234,PERRY,,08/28/2016 10:31:45 AM,Saturday,22,08/27/2016 10:32:38 PM,Reckless Drivin,769964847,Reckless Drivin,41.4649365,"{'type': 'Point', 'coordinates': [-112.0324456, 41.4649365]}",-112.0324456,Traffic,UT,10/26/2016 12:32:18 PM,84302
106,2200 Block S US 89,16-P01252,PERRY,,08/30/2016 10:32:01 AM,Monday,19,08/29/2016 07:37:59 PM,Littering,770472559,Littering,41.4694948,"{'type': 'Point', 'coordinates': [-112.0297948, 41.4694948]}",-112.0297948,Disorder,UT,10/28/2016 12:32:58 PM,84302
107,1400 Block S 25 E,16-P01332,PERRY,,09/07/2016 10:33:14 AM,Tuesday,16,09/06/2016 04:23:41 PM,Theft,771233237,Theft,41.483984,"{'type': 'Point', 'coordinates': [-112.015237, 41.483984]}",-112.015237,Theft,UT,11/05/2016 12:32:34 PM,84302
108,300 Block W 2400 S,16-P00418,PERRY,,04/29/2016 10:13:06 AM,Thursday,14,04/28/2016 02:19:57 PM,Burglary,758220032,Burglary,41.466492,"{'type': 'Point', 'coordinates': [-112.023347, 41.466492]}",-112.023347,Breaking & Entering,UT,06/27/2016 12:31:04 PM,84302
109,3000 Block S PERRY ST,16-P00666,PERRY,,06/25/2016 10:21:44 AM,Friday,13,06/24/2016 01:21:22 PM,Fraud,763238057,fraud,41.455246,"{'type': 'Point', 'coordinates': [-112.044225, 41.455246]}",-112.044225,Theft,UT,08/23/2016 12:31:34 PM,84302
110,1000 Block S POINTE PERRY DR,16-P01378,PERRY,,09/12/2016 10:33:26 AM,Sunday,18,09/11/2016 06:29:38 PM,Theft,771873353,Theft,41.4630527,"{'type': 'Point', 'coordinates': [-112.0428376, 41.4630527]}",-112.0428376,Theft,UT,11/10/2016 01:32:08 PM,84302
111,1200 Block S COMMERCE WAY,16-P01405,PERRY,,09/15/2016 10:33:35 AM,Wednesday,13,09/14/2016 01:30:52 PM,Trespassing,772130820,Trespassing,41.4839984,"{'type': 'Point', 'coordinates': [-112.0300623, 41.4839984]}",-112.0300623,Other,UT,11/13/2016 01:31:23 PM,84302
112,1200 Block S COMMERCE WAY,16-P01423,PERRY,,09/17/2016 10:33:31 AM,Friday,16,09/16/2016 04:19:32 PM,Fraud,772534313,fraud,41.4839984,"{'type': 'Point', 'coordinates': [-112.0300623, 41.4839984]}",-112.0300623,Theft,UT,11/15/2016 01:31:07 PM,84302
113,1200 Block S COMMERCE WAY,16-P01428,PERRY,,09/17/2016 10:33:31 AM,Friday,23,09/16/2016 11:17:58 PM,Drugs,772534316,Drugs,41.4839984,"{'type': 'Point', 'coordinates': [-112.0300623, 41.4839984]}",-112.0300623,Drugs,UT,11/15/2016 01:32:00 PM,84302
114,2200 Block S US 89,18-P00530,PERRY,,02/04/2018 01:50:55 AM,Saturday,14,02/03/2018 02:27:43 PM,Keep The Peace,833322448,Keep The Peace,41.46998130000001,"{'type': 'Point', 'coordinates': [-112.0299299, 41.4699813]}",-112.0299299,Disorder,UT,04/05/2018 09:15:41 AM,84302
115,2200 Block S US 89,18-P00531,PERRY,,02/04/2018 01:50:55 AM,Saturday,14,02/03/2018 02:58:34 PM,Fraud,833322449,fraud,41.469236,"{'type': 'Point', 'coordinates': [-112.0291573, 41.469236]}",-112.0291573,Theft,UT,04/05/2018 09:15:41 AM,84302
116,1200 Block S COMMERCE WAY,18-P01789,PERRY,,04/23/2018 03:15:25 PM,Monday,8,04/23/2018 08:00:00 AM,Theft,843489900,Theft,41.4839983,"{'type': 'Point', 'coordinates': [-112.0300622, 41.4839983]}",-112.0300622,Theft,UT,04/30/2018 06:27:03 AM,84302
117,1200 Block S COMMERCE WAY,13-P00872,PERRY,,01/30/2018 10:01:52 PM,Wednesday,11,01/24/2018 11:39:40 AM,Theft,832917614,Theft,41.4839047,"{'type': 'Point', 'coordinates': [-112.0283752, 41.4839047]}",-112.0283752,Theft,UT,03/26/2018 01:50:01 PM,84302
118,3000 Block S PERRY ST,18-P01790,PERRY,,04/23/2018 03:15:25 PM,Monday,9,04/23/2018 09:05:24 AM,Theft,843489899,Theft,41.455246,"{'type': 'Point', 'coordinates': [-112.044225, 41.455246]}",-112.044225,Theft,UT,04/23/2018 07:01:26 PM,84302
119,1700 Block S US 89,16-P00458,PERRY,,05/07/2016 10:14:15 AM,Saturday,0,05/07/2016 12:17:37 AM,Vehicle Burg,758871248,Vehicle Burg,41.4780721,"{'type': 'Point', 'coordinates': [-112.0226401, 41.4780721]}",-112.0226401,Theft from Vehicle,UT,07/06/2016 12:31:24 PM,84302
120,1700 Block S US 89,16-P00459,PERRY,,05/07/2016 10:14:15 AM,Saturday,0,05/07/2016 12:56:26 AM,Vehicle Burg,758871249,Vehicle Burg,41.4780721,"{'type': 'Point', 'coordinates': [-112.0226401, 41.4780721]}",-112.0226401,Theft from Vehicle,UT,07/06/2016 12:31:24 PM,84302
121,3000 Block S PERRY ST,16-P01264,PERRY,,08/31/2016 10:32:27 AM,Tuesday,9,08/30/2016 09:19:52 AM,Fraud,770550596,fraud,41.455246,"{'type': 'Point', 'coordinates': [-112.044225, 41.455246]}",-112.044225,Theft,UT,10/29/2016 12:31:31 PM,84302
122,WALMART,2014-000686,PERRY,,01/27/2015 10:03:46 AM,Friday,15,08/01/2014 03:35:00 PM,THEFT,674746674,Theft,41.4649365,"{'type': 'Point', 'coordinates': [-112.0324456, 41.4649365]}",-112.0324456,Theft,UT,01/28/2015 10:03:55 AM,
123,1900 Block S US 89,16-P00162,PERRY,,02/19/2016 11:04:44 AM,Thursday,16,02/18/2016 04:11:47 PM,Theft,750288998,Theft,41.4745942,"{'type': 'Point', 'coordinates': [-112.025508, 41.4745942]}",-112.025508,Theft,UT,04/18/2016 12:31:06 PM,84302
124,3000 Block S PERRY ST,16-P00163,PERRY,,02/19/2016 11:04:44 AM,Thursday,17,02/18/2016 05:20:48 PM,Reckless Drivin,750288999,Reckless Drivin,41.455246,"{'type': 'Point', 'coordinates': [-112.044225, 41.455246]}",-112.044225,Traffic,UT,04/18/2016 12:31:06 PM,84302
125,3000 Block S PERRY ST,16-P00167,PERRY,,02/21/2016 11:04:28 AM,Friday,12,02/19/2016 12:26:35 PM,Vehicle Burg,750431689,Vehicle Burg,41.455246,"{'type': 'Point', 'coordinates': [-112.044225, 41.455246]}",-112.044225,Theft from Vehicle,UT,04/19/2016 12:30:57 PM,84302
126,2700 Block S PEACH ST,16-P00592,PERRY,,06/16/2016 10:20:18 AM,Wednesday,10,06/08/2016 10:32:03 AM,Vandalism,762361443,Vandalism,41.460115,"{'type': 'Point', 'coordinates': [-112.030413, 41.460115]}",-112.030413,Property Crime,UT,08/07/2016 12:31:23 PM,84302
127,600 Block W 2650 S,16-P00625,PERRY,,06/19/2016 10:20:48 AM,Wednesday,4,06/15/2016 04:44:10 AM,Property Damage,762618979,Property Damage,41.462109,"{'type': 'Point', 'coordinates': [-112.032411, 41.462109]}",-112.032411,Property Crime,UT,08/14/2016 12:31:30 PM,84302
128,100 Block W HILL HAVEN DR,16-P00629,PERRY,,06/16/2016 10:20:18 AM,Wednesday,18,06/15/2016 06:48:05 PM,Theft,762361447,Theft,41.479676,"{'type': 'Point', 'coordinates': [-112.018046, 41.479676]}",-112.018046,Theft,UT,08/14/2016 12:31:31 PM,84302
129,3000 Block S PERRY ST,16-P00632,PERRY,,06/17/2016 10:20:30 AM,Thursday,9,06/16/2016 09:58:33 AM,Property Damage,762465778,Property Damage,41.455246,"{'type': 'Point', 'coordinates': [-112.044225, 41.455246]}",-112.044225,Property Crime,UT,08/15/2016 12:31:47 PM,84302
130,1000 Block S POINTE PERRY DR,16-P00641,PERRY,,06/19/2016 10:20:48 AM,Saturday,8,06/18/2016 08:37:23 AM,Property Damage,762618981,Property Damage,41.4630527,"{'type': 'Point', 'coordinates': [-112.0428376, 41.4630527]}",-112.0428376,Property Crime,UT,08/17/2016 12:31:43 PM,84302
131,2700 Block S 775 W,16-P00642,PERRY,,06/19/2016 10:20:48 AM,Saturday,11,06/18/2016 11:30:26 AM,Simple Assault,762618982,Simple Assault,41.4603515,"{'type': 'Point', 'coordinates': [-112.0345913, 41.4603515]}",-112.0345913,Assault,UT,08/17/2016 12:31:43 PM,84302
132,1200 Block S COMMERCE WAY,16-P00736,PERRY,,07/09/2016 10:23:49 AM,Wednesday,15,07/06/2016 03:49:29 PM,Fraud,764453440,fraud,41.4839984,"{'type': 'Point', 'coordinates': [-112.0300623, 41.4839984]}",-112.0300623,Theft,UT,09/04/2016 12:31:39 PM,84302
133,3000 Block S PERRY ST,16-P00738,PERRY,,07/07/2016 10:23:35 AM,Wednesday,17,07/06/2016 05:52:51 PM,Property Damage,764284887,Property Damage,41.455246,"{'type': 'Point', 'coordinates': [-112.044225, 41.455246]}",-112.044225,Property Crime,UT,09/04/2016 12:31:39 PM,84302
134,2700 Block S PEACH ST,16-P00739,PERRY,,07/12/2016 10:24:25 AM,Wednesday,21,07/06/2016 09:11:44 PM,Trespassing,764723919,Trespassing,41.4598215,"{'type': 'Point', 'coordinates': [-112.0306897, 41.4598215]}",-112.0306897,Other,UT,09/04/2016 12:31:39 PM,84302
135,3000 Block S PERRY ST,16-P01276,PERRY,,09/01/2016 10:32:26 AM,Wednesday,15,08/31/2016 03:22:33 PM,Theft,770631821,Theft,41.455246,"{'type': 'Point', 'coordinates': [-112.044225, 41.455246]}",-112.044225,Theft,UT,10/30/2016 12:31:58 PM,84302
136,W 3600 S,11-P00723,PERRY,,09/01/2016 10:32:26 AM,Wednesday,16,08/31/2016 04:04:06 PM,Trespassing,770631823,Trespassing,41.4446031,"{'type': 'Point', 'coordinates': [-112.0407905, 41.4446031]}",-112.0407905,Other,UT,10/30/2016 12:31:58 PM,84302
137,900 Block W WHITE ST,14-P00424,PERRY,,04/03/2018 05:36:26 PM,Tuesday,11,04/03/2018 11:18:42 AM,Burglary,841331870,Burglary,41.4609294,"{'type': 'Point', 'coordinates': [-112.0382214, 41.4609294]}",-112.0382214,Breaking & Entering,UT,04/30/2018 12:51:57 PM,84302
138,800 Block W 2900 S,18-P01436,PERRY,,04/17/2018 08:53:41 PM,Tuesday,17,04/03/2018 05:37:57 PM,Noise Complaint,842944262,Noise Complaint,41.457283,"{'type': 'Point', 'coordinates': [-112.0347347, 41.457283]}",-112.0347347,Disorder,UT,04/30/2018 12:51:59 PM,84302
139,600 Block W 2600 S,18-P00306,PERRY,,01/30/2018 10:01:52 PM,Friday,12,01/19/2018 12:08:06 PM,Keep The Peace,832917560,Keep The Peace,41.462922,"{'type': 'Point', 'coordinates': [-112.032228, 41.462922]}",-112.032228,Disorder,UT,03/21/2018 09:41:59 AM,84302
140,2300 Block S 525 W,18-P01603,PERRY,,04/13/2018 01:37:59 AM,Thursday,18,04/12/2018 06:11:24 PM,Burglary,842415782,Burglary,41.46692700000001,"{'type': 'Point', 'coordinates': [-112.027713, 41.46692700000001]}",-112.027713,Breaking & Entering,UT,04/30/2018 12:52:01 PM,84302
141,900 Block W 3450 S,15-P01532,PERRY,,12/28/2015 11:12:45 AM,Sunday,0,12/27/2015 12:09:33 AM,Drugs,742404684,Drugs,41.446629,"{'type': 'Point', 'coordinates': [-112.039247, 41.446629]}",-112.039247,Drugs,UT,02/25/2016 01:31:06 PM,84302
142,700 Block W DAVIS DR,18-P00235,PERRY,,01/30/2018 10:01:52 PM,Sunday,20,01/14/2018 08:42:15 PM,Intoxication,832917514,Intoxication,41.4697351,"{'type': 'Point', 'coordinates': [-112.034851, 41.4697351]}",-112.034851,Liquor,UT,03/16/2018 08:22:46 AM,84302
143,1200 Block S COMMERCE WAY,18-P01669,PERRY,,04/16/2018 04:20:35 PM,Thursday,19,04/12/2018 07:43:00 PM,Fraud,842830996,fraud,41.4839983,"{'type': 'Point', 'coordinates': [-112.0300622, 41.4839983]}",-112.0300622,Theft,UT,04/30/2018 12:52:03 PM,84302
144,1200 Block S COMMERCE WAY,18-P00287,PERRY,,01/30/2018 10:01:52 PM,Wednesday,13,01/17/2018 01:34:25 PM,Fraud,832917545,fraud,41.4839983,"{'type': 'Point', 'coordinates': [-112.0300622, 41.4839983]}",-112.0300622,Theft,UT,03/19/2018 08:15:15 AM,84302
145,2300 Block S 450 W,18-P00157,PERRY,,01/30/2018 10:01:52 PM,Wednesday,15,01/10/2018 03:05:39 PM,Fraud,832917476,fraud,41.46683,"{'type': 'Point', 'coordinates': [-112.02698, 41.46683]}",-112.02698,Theft,UT,03/12/2018 05:39:06 AM,84302
146,1200 Block W 2450 S,16-P00743,PERRY,,07/08/2016 10:23:47 AM,Thursday,21,07/07/2016 09:46:05 PM,Child Abuse,764374456,Child Abuse,41.4686984,"{'type': 'Point', 'coordinates': [-112.046079, 41.4686984]}",-112.046079,Family Offense,UT,09/05/2016 12:31:50 PM,84302
147,1900 Block S US 89,11-P00057,PERRY,,02/21/2018 05:31:07 PM,Wednesday,10,02/21/2018 10:07:59 AM,Child Abuse,834785120,Child Abuse,41.4759378,"{'type': 'Point', 'coordinates': [-112.0248581, 41.4759378]}",-112.0248581,Family Offense,UT,04/21/2018 10:43:16 PM,84302
148,2200 Block S 385 W,18-P00816,PERRY,,02/22/2018 03:54:47 PM,Thursday,7,02/22/2018 07:59:50 AM,Fraud,834877518,fraud,41.469213,"{'type': 'Point', 'coordinates': [-112.025011, 41.469213]}",-112.025011,Theft,UT,04/21/2018 10:43:19 PM,84302
149,2200 Block S 385 W,18-P00665,PERRY,,02/12/2018 05:53:00 PM,Monday,7,02/12/2018 07:06:40 AM,Vehicle Burg,833968633,Vehicle Burg,41.469213,"{'type': 'Point', 'coordinates': [-112.025011, 41.469213]}",-112.025011,Theft from Vehicle,UT,04/14/2018 05:16:36 AM,84302
150,1 Block W 1600 S,18-P00667,PERRY,,02/12/2018 08:00:22 PM,Monday,10,02/12/2018 10:56:52 AM,Fraud,833980276,fraud,41.4807984,"{'type': 'Point', 'coordinates': [-112.0170202, 41.4807984]}",-112.0170202,Theft,UT,04/14/2018 05:16:36 AM,84302
151,1 Block W 1500 S,18-P00683,PERRY,,02/13/2018 09:40:47 AM,Monday,23,02/12/2018 11:49:54 PM,Noise Complaint,834098618,Noise Complaint,41.482966,"{'type': 'Point', 'coordinates': [-112.016747, 41.482966]}",-112.016747,Disorder,UT,04/14/2018 05:16:36 AM,84302
152,2100 Block S US 89,18-P00864,PERRY,,02/27/2018 12:34:31 AM,Monday,13,02/26/2018 01:32:21 PM,Fraud,835279358,fraud,41.4712468,"{'type': 'Point', 'coordinates': [-112.0290006, 41.4712468]}",-112.0290006,Theft,UT,04/27/2018 06:02:27 AM,84302
153,2400 Block S US 89,18-P00913,PERRY,,03/01/2018 06:18:25 AM,Wednesday,17,02/28/2018 05:43:08 PM,Property Damage,835507299,Property Damage,41.4648758,"{'type': 'Point', 'coordinates': [-112.0342675, 41.4648758]}",-112.0342675,Property Crime,UT,04/29/2018 09:02:23 PM,84302
154,400 Block W 2000 S,16-P00601,PERRY,,06/13/2016 10:19:49 AM,Saturday,23,06/11/2016 11:11:47 PM,Intoxication,762061005,Intoxication,41.4740759,"{'type': 'Point', 'coordinates': [-112.025138, 41.4740759]}",-112.025138,Liquor,UT,08/10/2016 12:31:28 PM,84302
155,2200 Block S 425 W,2014-000705,PERRY,,01/27/2015 10:03:49 AM,Tuesday,2,08/05/2014 02:08:00 AM,NOISE DISTURBANCE,674746981,PUBLIC ORDER,41.4687444,"{'type': 'Point', 'coordinates': [-112.0258214, 41.4687444]}",-112.0258214,Disorder,UT,01/31/2015 10:04:09 AM,84302
156,1200 Block S COMMERCE WAY,2014-000707,PERRY,,01/27/2015 10:03:49 AM,Tuesday,12,08/05/2014 12:51:00 PM,RETAIL THEFT,674746983,Theft,41.4841229,"{'type': 'Point', 'coordinates': [-112.0303556, 41.4841229]}",-112.0303556,Theft,UT,02/01/2015 10:03:48 AM,84302
157,3000 Block S PERRY ST,16-P00604,PERRY,,06/13/2016 10:19:49 AM,Sunday,18,06/12/2016 06:35:07 PM,Family Fight,762061008,Family Fight,41.455246,"{'type': 'Point', 'coordinates': [-112.044225, 41.455246]}",-112.044225,Family Offense,UT,08/11/2016 12:31:34 PM,84302
158,300 Block W 1700 S,16-P00605,PERRY,,06/13/2016 10:19:49 AM,Sunday,20,06/12/2016 08:53:41 PM,Aggrav Assault,762061009,Aggrav Assault,41.4793501,"{'type': 'Point', 'coordinates': [-112.0233281, 41.4793501]}",-112.0233281,Assault with Deadly Weapon,UT,08/11/2016 12:31:34 PM,84302
159,2200 Block S US 89,16-P00755,PERRY,,07/11/2016 10:24:05 AM,Sunday,12,07/10/2016 12:59:17 PM,Child Abuse,764578986,Child Abuse,41.4693417,"{'type': 'Point', 'coordinates': [-112.0299224, 41.4693417]}",-112.0299224,Family Offense,UT,09/08/2016 12:31:49 PM,84302
160,3600 Block S US 89,16-P00765,PERRY,,07/12/2016 10:24:25 AM,Monday,17,07/11/2016 05:23:15 PM,Reckless Drivin,764723922,Reckless Drivin,41.4445548,"{'type': 'Point', 'coordinates': [-112.0373284, 41.4445548]}",-112.0373284,Traffic,UT,09/09/2016 12:31:50 PM,84302
161,1000 Block W 3450 S,16-P00777,PERRY,,07/14/2016 10:24:44 AM,Wednesday,14,07/13/2016 02:20:15 PM,Theft,764947801,Theft,41.447003,"{'type': 'Point', 'coordinates': [-112.041682, 41.447003]}",-112.041682,Theft,UT,09/11/2016 12:31:45 PM,84302
162,1400 Block S US 89,18-P01620,PERRY,,04/14/2018 02:58:45 AM,Friday,17,04/13/2018 05:41:28 PM,Theft,842622942,Theft,41.4842019,"{'type': 'Point', 'coordinates': [-112.0174184, 41.4842019]}",-112.0174184,Theft,UT,04/30/2018 12:52:02 PM,84302
163,300 Block W 1550 S,18-P01647,PERRY,,04/17/2018 11:33:47 PM,Sunday,14,04/15/2018 02:07:39 PM,Littering,842951660,Littering,41.4817092,"{'type': 'Point', 'coordinates': [-112.0230402, 41.4817092]}",-112.0230402,Disorder,UT,04/30/2018 12:52:02 PM,84302
164,1400 Block S COMMERCE WAY,18-P01685,PERRY,,04/17/2018 11:33:47 PM,Tuesday,14,04/17/2018 02:50:52 PM,Drugs,842951661,Drugs,41.4835077,"{'type': 'Point', 'coordinates': [-112.0283725, 41.4835077]}",-112.0283725,Drugs,UT,04/30/2018 12:52:03 PM,84302
165,3000 Block S PERRY ST,18-P00819,PERRY,,02/22/2018 07:21:04 PM,Thursday,9,02/22/2018 09:51:45 AM,Drugs,834889231,Drugs,41.455246,"{'type': 'Point', 'coordinates': [-112.044225, 41.455246]}",-112.044225,Drugs,UT,04/21/2018 10:43:19 PM,84302
166,1200 Block S COMMERCE WAY,2014-000714,PERRY,,01/27/2015 10:03:49 AM,Wednesday,18,08/06/2014 06:23:00 PM,RETAIL THEFT,674746987,Theft,41.4841229,"{'type': 'Point', 'coordinates': [-112.0303556, 41.4841229]}",-112.0303556,Theft,UT,02/02/2015 10:03:52 AM,84302
167,1200 Block S COMMERCE WAY,2014-000717,PERRY,,01/27/2015 10:03:49 AM,Thursday,14,08/07/2014 02:34:00 PM,THEFT,674746990,Theft,41.4841229,"{'type': 'Point', 'coordinates': [-112.0303556, 41.4841229]}",-112.0303556,Theft,UT,02/03/2015 10:03:53 AM,84302
168,2900 Block S 800 W,2014-000727,PERRY,,01/27/2015 10:03:49 AM,Monday,20,08/11/2014 08:45:00 PM,VEHICLE BURGLARY,674746996,Burglary,41.456751,"{'type': 'Point', 'coordinates': [-112.034483, 41.456751]}",-112.034483,Breaking & Entering,UT,02/07/2015 10:04:08 AM,84302
169,1200 Block S COMMERCE WAY,2014-000731,PERRY,,01/27/2015 10:03:49 AM,Tuesday,15,08/12/2014 03:31:00 PM,RETAIL THEFT,674747000,Theft,41.4841229,"{'type': 'Point', 'coordinates': [-112.0303556, 41.4841229]}",-112.0303556,Theft,UT,02/08/2015 10:04:16 AM,84302
170,1 Block E 1500 S,16-P00669,PERRY,,06/26/2016 10:21:51 AM,Saturday,9,06/25/2016 09:36:48 AM,DUI,763308282,DUI,41.48252,"{'type': 'Point', 'coordinates': [-112.0144396, 41.48252]}",-112.0144396,Traffic,UT,08/24/2016 12:31:31 PM,84302
171,1700 Block S US 89,18-P00564,PERRY,,02/06/2018 05:03:35 AM,Monday,20,02/05/2018 08:14:39 PM,Drugs,833472232,Drugs,41.4793226,"{'type': 'Point', 'coordinates': [-112.0215656, 41.4793226]}",-112.0215656,Drugs,UT,04/07/2018 09:49:58 AM,84302
172,2400 Block S PEACH ST,16-P00671,PERRY,,06/26/2016 10:21:51 AM,Saturday,15,06/25/2016 03:52:22 PM,Family Fight,763308283,Family Fight,41.4650115,"{'type': 'Point', 'coordinates': [-112.0266105, 41.4650115]}",-112.0266105,Family Offense,UT,08/24/2016 12:31:32 PM,84302
173,400 Block W 2700 S,16-P00870,PERRY,,07/24/2016 10:26:22 AM,Saturday,11,07/23/2016 11:01:41 AM,Vandalism,765943999,Vandalism,41.4611779,"{'type': 'Point', 'coordinates': [-112.030134, 41.4611779]}",-112.030134,Property Crime,UT,09/29/2016 02:16:08 PM,84302
174,3000 Block S PERRY ST,16-P00872,PERRY,,07/24/2016 10:26:22 AM,Saturday,19,07/23/2016 07:42:10 PM,Fraud,765944001,fraud,41.455246,"{'type': 'Point', 'coordinates': [-112.044225, 41.455246]}",-112.044225,Theft,UT,09/29/2016 02:16:08 PM,84302
175,1900 Block S US 89,16-P00874,PERRY,,07/24/2016 10:26:22 AM,Saturday,23,07/23/2016 11:35:49 PM,DUI,765944003,DUI,41.4757716,"{'type': 'Point', 'coordinates': [-112.0245552, 41.4757716]}",-112.0245552,Traffic,UT,09/29/2016 02:16:08 PM,84302
176,3200 Block S US 89,16-P00881,PERRY,,07/25/2016 10:26:19 AM,Sunday,21,07/24/2016 09:44:48 PM,DUI,766001592,DUI,41.4519327,"{'type': 'Point', 'coordinates': [-112.0384192, 41.4519327]}",-112.0384192,Traffic,UT,09/29/2016 02:16:09 PM,84302
177,700 Block W 2900 S,16-P00936,PERRY,,08/01/2016 10:27:25 AM,Sunday,19,07/31/2016 07:15:04 PM,Family Fight,766584669,Family Fight,41.457163,"{'type': 'Point', 'coordinates': [-112.033764, 41.457163]}",-112.033764,Family Offense,UT,09/29/2016 02:16:11 PM,84302
178,1700 Block S US 89,16-P00938,PERRY,,08/01/2016 10:27:25 AM,Sunday,22,07/31/2016 10:16:11 PM,Family Fight,766584671,Family Fight,41.4789255,"{'type': 'Point', 'coordinates': [-112.0214813, 41.4789255]}",-112.0214813,Family Offense,UT,09/29/2016 02:16:11 PM,84302
